item_id,tier,input_type,task,source,latency_ms,n_corrections,n_expected,tp,fp,fn,string_match_rate,detected_input_type,expected_label,predicted_label,error_type,error,available
uci_02080,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02081,fast,general,tone,uci_sentiment,1.97,0,0,0,0,0,0.000,,negative,,,,True
uci_02081,better,general,tone,uci_sentiment,72.35,1,0,0,1,0,0.000,,negative,,,,True
uci_02081,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02082,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_02082,better,general,tone,uci_sentiment,29.20,0,0,0,0,0,0.000,,negative,,,,True
uci_02082,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02083,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,positive,,,,True
uci_02083,better,general,tone,uci_sentiment,20.97,0,0,0,0,0,0.000,,positive,,,,True
uci_02083,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02084,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_02084,better,general,tone,uci_sentiment,96.92,2,0,0,2,0,0.000,,negative,,,,True
uci_02084,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02085,fast,general,tone,uci_sentiment,3.39,1,0,0,1,0,0.000,,positive,,,,True
uci_02085,better,general,tone,uci_sentiment,67.07,1,0,0,1,0,0.000,,positive,,,,True
uci_02085,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02086,fast,general,tone,uci_sentiment,1.98,0,0,0,0,0,0.000,,negative,,,,True
uci_02086,better,general,tone,uci_sentiment,66.18,1,0,0,1,0,0.000,,negative,,,,True
uci_02086,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02087,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,positive,,,,True
uci_02087,better,general,tone,uci_sentiment,40.52,0,0,0,0,0,0.000,,positive,,,,True
uci_02087,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02088,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,positive,,,,True
uci_02088,better,general,tone,uci_sentiment,31.88,0,0,0,0,0,0.000,,positive,,,,True
uci_02088,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02089,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_02089,better,general,tone,uci_sentiment,27.13,0,0,0,0,0,0.000,,positive,,,,True
uci_02089,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02090,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_02090,better,general,tone,uci_sentiment,48.52,0,0,0,0,0,0.000,,negative,,,,True
uci_02090,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02091,fast,general,tone,uci_sentiment,2.06,0,0,0,0,0,0.000,,positive,,,,True
uci_02091,better,general,tone,uci_sentiment,113.08,0,0,0,0,0,0.000,,positive,,,,True
uci_02091,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02092,fast,general,tone,uci_sentiment,1.97,0,0,0,0,0,0.000,,negative,,,,True
uci_02092,better,general,tone,uci_sentiment,73.73,1,0,0,1,0,0.000,,negative,,,,True
uci_02092,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02093,fast,general,tone,uci_sentiment,1.75,0,0,0,0,0,0.000,,positive,,,,True
uci_02093,better,general,tone,uci_sentiment,19.58,0,0,0,0,0,0.000,,positive,,,,True
uci_02093,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02094,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_02094,better,general,tone,uci_sentiment,35.69,1,0,0,1,0,0.000,,negative,,,,True
uci_02094,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02095,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_02095,better,general,tone,uci_sentiment,30.40,0,0,0,0,0,0.000,,negative,,,,True
uci_02095,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02096,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_02096,better,general,tone,uci_sentiment,23.15,0,0,0,0,0,0.000,,positive,,,,True
uci_02096,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02097,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,positive,,,,True
uci_02097,better,general,tone,uci_sentiment,19.92,0,0,0,0,0,0.000,,positive,,,,True
uci_02097,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02098,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,negative,,,,True
uci_02098,better,general,tone,uci_sentiment,25.21,0,0,0,0,0,0.000,,negative,,,,True
uci_02098,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02099,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_02099,better,general,tone,uci_sentiment,40.80,1,0,0,1,0,0.000,,positive,,,,True
uci_02099,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02100,fast,general,tone,uci_sentiment,2.03,0,0,0,0,0,0.000,,positive,,,,True
uci_02100,better,general,tone,uci_sentiment,123.91,0,0,0,0,0,0.000,,positive,,,,True
uci_02100,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02101,fast,general,tone,uci_sentiment,4.15,2,0,0,2,0,0.000,,positive,,,,True
uci_02101,better,general,tone,uci_sentiment,82.50,2,0,0,2,0,0.000,,positive,,,,True
uci_02101,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02102,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_02102,better,general,tone,uci_sentiment,46.70,0,0,0,0,0,0.000,,positive,,,,True
uci_02102,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02103,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,positive,,,,True
uci_02103,better,general,tone,uci_sentiment,80.88,0,0,0,0,0,0.000,,positive,,,,True
uci_02103,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02104,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_02104,better,general,tone,uci_sentiment,48.39,0,0,0,0,0,0.000,,positive,,,,True
uci_02104,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02105,fast,general,tone,uci_sentiment,2.60,1,0,0,1,0,0.000,,positive,,,,True
uci_02105,better,general,tone,uci_sentiment,54.12,0,0,0,0,0,0.000,,positive,,,,True
uci_02105,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02106,fast,general,tone,uci_sentiment,2.22,0,0,0,0,0,0.000,,positive,,,,True
uci_02106,better,general,tone,uci_sentiment,74.13,0,0,0,0,0,0.000,,positive,,,,True
uci_02106,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02107,fast,general,tone,uci_sentiment,2.43,1,0,0,1,0,0.000,,positive,,,,True
uci_02107,better,general,tone,uci_sentiment,37.40,0,0,0,0,0,0.000,,positive,,,,True
uci_02107,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02108,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_02108,better,general,tone,uci_sentiment,29.32,0,0,0,0,0,0.000,,positive,,,,True
uci_02108,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02109,fast,general,tone,uci_sentiment,4.09,1,0,0,1,0,0.000,,positive,,,,True
uci_02109,better,general,tone,uci_sentiment,16.51,0,0,0,0,0,0.000,,positive,,,,True
uci_02109,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02110,fast,general,tone,uci_sentiment,2.66,1,0,0,1,0,0.000,,negative,,,,True
uci_02110,better,general,tone,uci_sentiment,62.11,1,0,0,1,0,0.000,,negative,,,,True
uci_02110,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02111,fast,general,tone,uci_sentiment,2.97,1,0,0,1,0,0.000,,negative,,,,True
uci_02111,better,general,tone,uci_sentiment,73.81,1,0,0,1,0,0.000,,negative,,,,True
uci_02111,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02112,fast,general,tone,uci_sentiment,1.91,0,0,0,0,0,0.000,,positive,,,,True
uci_02112,better,general,tone,uci_sentiment,53.94,0,0,0,0,0,0.000,,positive,,,,True
uci_02112,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02113,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_02113,better,general,tone,uci_sentiment,28.60,0,0,0,0,0,0.000,,positive,,,,True
uci_02113,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02114,fast,general,tone,uci_sentiment,1.75,0,0,0,0,0,0.000,,positive,,,,True
uci_02114,better,general,tone,uci_sentiment,16.94,0,0,0,0,0,0.000,,positive,,,,True
uci_02114,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02115,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_02115,better,general,tone,uci_sentiment,21.20,0,0,0,0,0,0.000,,positive,,,,True
uci_02115,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02116,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,negative,,,,True
uci_02116,better,general,tone,uci_sentiment,20.69,0,0,0,0,0,0.000,,negative,,,,True
uci_02116,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02117,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,negative,,,,True
uci_02117,better,general,tone,uci_sentiment,32.47,0,0,0,0,0,0.000,,negative,,,,True
uci_02117,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02118,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_02118,better,general,tone,uci_sentiment,53.26,1,0,0,1,0,0.000,,negative,,,,True
uci_02118,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02119,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_02119,better,general,tone,uci_sentiment,74.35,0,0,0,0,0,0.000,,negative,,,,True
uci_02119,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02120,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_02120,better,general,tone,uci_sentiment,93.36,2,0,0,2,0,0.000,,negative,,,,True
uci_02120,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02121,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_02121,better,general,tone,uci_sentiment,54.42,0,0,0,0,0,0.000,,negative,,,,True
uci_02121,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02122,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_02122,better,general,tone,uci_sentiment,37.28,1,0,0,1,0,0.000,,positive,,,,True
uci_02122,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02123,fast,general,tone,uci_sentiment,2.07,0,0,0,0,0,0.000,,positive,,,,True
uci_02123,better,general,tone,uci_sentiment,126.77,1,0,0,1,0,0.000,,positive,,,,True
uci_02123,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02124,fast,general,tone,uci_sentiment,2.00,0,0,0,0,0,0.000,,positive,,,,True
uci_02124,better,general,tone,uci_sentiment,85.49,0,0,0,0,0,0.000,,positive,,,,True
uci_02124,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02125,fast,general,tone,uci_sentiment,1.95,0,0,0,0,0,0.000,,negative,,,,True
uci_02125,better,general,tone,uci_sentiment,66.42,0,0,0,0,0,0.000,,negative,,,,True
uci_02125,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02126,fast,general,tone,uci_sentiment,2.06,0,0,0,0,0,0.000,,negative,,,,True
uci_02126,better,general,tone,uci_sentiment,125.74,1,0,0,1,0,0.000,,negative,,,,True
uci_02126,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02127,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,positive,,,,True
uci_02127,better,general,tone,uci_sentiment,43.32,0,0,0,0,0,0.000,,positive,,,,True
uci_02127,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02128,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,negative,,,,True
uci_02128,better,general,tone,uci_sentiment,23.71,0,0,0,0,0,0.000,,negative,,,,True
uci_02128,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02129,fast,general,tone,uci_sentiment,2.03,0,0,0,0,0,0.000,,positive,,,,True
uci_02129,better,general,tone,uci_sentiment,96.67,0,0,0,0,0,0.000,,positive,,,,True
uci_02129,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02130,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,negative,,,,True
uci_02130,better,general,tone,uci_sentiment,52.00,0,0,0,0,0,0.000,,negative,,,,True
uci_02130,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02131,fast,general,tone,uci_sentiment,2.50,1,0,0,1,0,0.000,,positive,,,,True
uci_02131,better,general,tone,uci_sentiment,26.07,0,0,0,0,0,0.000,,positive,,,,True
uci_02131,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02132,fast,general,tone,uci_sentiment,2.93,1,0,0,1,0,0.000,,positive,,,,True
uci_02132,better,general,tone,uci_sentiment,145.86,0,0,0,0,0,0.000,,positive,,,,True
uci_02132,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02133,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,negative,,,,True
uci_02133,better,general,tone,uci_sentiment,23.05,0,0,0,0,0,0.000,,negative,,,,True
uci_02133,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02134,fast,general,tone,uci_sentiment,1.95,0,0,0,0,0,0.000,,positive,,,,True
uci_02134,better,general,tone,uci_sentiment,66.92,1,0,0,1,0,0.000,,positive,,,,True
uci_02134,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02135,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,positive,,,,True
uci_02135,better,general,tone,uci_sentiment,89.72,1,0,0,1,0,0.000,,positive,,,,True
uci_02135,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02136,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,positive,,,,True
uci_02136,better,general,tone,uci_sentiment,32.39,0,0,0,0,0,0.000,,positive,,,,True
uci_02136,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02137,fast,general,tone,uci_sentiment,1.91,0,0,0,0,0,0.000,,positive,,,,True
uci_02137,better,general,tone,uci_sentiment,43.09,0,0,0,0,0,0.000,,positive,,,,True
uci_02137,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02138,fast,general,tone,uci_sentiment,2.10,0,0,0,0,0,0.000,,negative,,,,True
uci_02138,better,general,tone,uci_sentiment,92.69,1,0,0,1,0,0.000,,negative,,,,True
uci_02138,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02139,fast,general,tone,uci_sentiment,1.98,0,0,0,0,0,0.000,,positive,,,,True
uci_02139,better,general,tone,uci_sentiment,52.27,0,0,0,0,0,0.000,,positive,,,,True
uci_02139,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02140,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_02140,better,general,tone,uci_sentiment,22.96,0,0,0,0,0,0.000,,negative,,,,True
uci_02140,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02141,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_02141,better,general,tone,uci_sentiment,51.84,0,0,0,0,0,0.000,,negative,,,,True
uci_02141,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02142,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_02142,better,general,tone,uci_sentiment,61.73,0,0,0,0,0,0.000,,negative,,,,True
uci_02142,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02143,fast,general,tone,uci_sentiment,2.17,0,0,0,0,0,0.000,,negative,,,,True
uci_02143,better,general,tone,uci_sentiment,64.37,1,0,0,1,0,0.000,,negative,,,,True
uci_02143,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02144,fast,general,tone,uci_sentiment,3.81,1,0,0,1,0,0.000,,positive,,,,True
uci_02144,better,general,tone,uci_sentiment,81.98,1,0,0,1,0,0.000,,positive,,,,True
uci_02144,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02145,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_02145,better,general,tone,uci_sentiment,45.70,0,0,0,0,0,0.000,,positive,,,,True
uci_02145,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02146,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_02146,better,general,tone,uci_sentiment,66.61,0,0,0,0,0,0.000,,negative,,,,True
uci_02146,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02147,fast,general,tone,uci_sentiment,2.03,0,0,0,0,0,0.000,,negative,,,,True
uci_02147,better,general,tone,uci_sentiment,100.58,4,0,0,4,0,0.000,,negative,,,,True
uci_02147,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02148,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_02148,better,general,tone,uci_sentiment,29.23,1,0,0,1,0,0.000,,negative,,,,True
uci_02148,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02149,fast,general,tone,uci_sentiment,1.95,0,0,0,0,0,0.000,,negative,,,,True
uci_02149,better,general,tone,uci_sentiment,60.72,0,0,0,0,0,0.000,,negative,,,,True
uci_02149,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02150,fast,general,tone,uci_sentiment,2.92,1,0,0,1,0,0.000,,positive,,,,True
uci_02150,better,general,tone,uci_sentiment,84.46,0,0,0,0,0,0.000,,positive,,,,True
uci_02150,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02151,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,positive,,,,True
uci_02151,better,general,tone,uci_sentiment,43.07,0,0,0,0,0,0.000,,positive,,,,True
uci_02151,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02152,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,negative,,,,True
uci_02152,better,general,tone,uci_sentiment,41.18,1,0,0,1,0,0.000,,negative,,,,True
uci_02152,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02153,fast,general,tone,uci_sentiment,2.39,1,0,0,1,0,0.000,,negative,,,,True
uci_02153,better,general,tone,uci_sentiment,45.27,1,0,0,1,0,0.000,,negative,,,,True
uci_02153,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02154,fast,general,tone,uci_sentiment,2.55,1,0,0,1,0,0.000,,positive,,,,True
uci_02154,better,general,tone,uci_sentiment,43.02,1,0,0,1,0,0.000,,positive,,,,True
uci_02154,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02155,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_02155,better,general,tone,uci_sentiment,40.02,2,0,0,2,0,0.000,,positive,,,,True
uci_02155,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02156,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,positive,,,,True
uci_02156,better,general,tone,uci_sentiment,84.45,1,0,0,1,0,0.000,,positive,,,,True
uci_02156,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02157,fast,general,tone,uci_sentiment,2.04,0,0,0,0,0,0.000,,positive,,,,True
uci_02157,better,general,tone,uci_sentiment,104.80,0,0,0,0,0,0.000,,positive,,,,True
uci_02157,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02158,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,positive,,,,True
uci_02158,better,general,tone,uci_sentiment,20.83,1,0,0,1,0,0.000,,positive,,,,True
uci_02158,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02159,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_02159,better,general,tone,uci_sentiment,66.98,0,0,0,0,0,0.000,,negative,,,,True
uci_02159,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02160,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_02160,better,general,tone,uci_sentiment,64.62,0,0,0,0,0,0.000,,negative,,,,True
uci_02160,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02161,fast,general,tone,uci_sentiment,1.86,0,0,0,0,0,0.000,,positive,,,,True
uci_02161,better,general,tone,uci_sentiment,23.38,0,0,0,0,0,0.000,,positive,,,,True
uci_02161,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02162,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,positive,,,,True
uci_02162,better,general,tone,uci_sentiment,32.24,0,0,0,0,0,0.000,,positive,,,,True
uci_02162,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02163,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_02163,better,general,tone,uci_sentiment,20.55,1,0,0,1,0,0.000,,negative,,,,True
uci_02163,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02164,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_02164,better,general,tone,uci_sentiment,40.86,1,0,0,1,0,0.000,,positive,,,,True
uci_02164,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02165,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,positive,,,,True
uci_02165,better,general,tone,uci_sentiment,22.52,0,0,0,0,0,0.000,,positive,,,,True
uci_02165,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02166,fast,general,tone,uci_sentiment,1.97,0,0,0,0,0,0.000,,positive,,,,True
uci_02166,better,general,tone,uci_sentiment,69.69,0,0,0,0,0,0.000,,positive,,,,True
uci_02166,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_02167,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,negative,,,,True
uci_02167,better,general,tone,uci_sentiment,54.53,0,0,0,0,0,0.000,,negative,,,,True
uci_02167,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02168,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_02168,better,general,tone,uci_sentiment,36.18,1,0,0,1,0,0.000,,negative,,,,True
uci_02168,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_02169,fast,general,tone,uci_sentiment,2.71,1,0,0,1,0,0.000,,positive,,,,True
uci_02169,better,general,tone,uci_sentiment,31.90,0,0,0,0,0,0.000,,positive,,,,True
